//MapId	Id	NpcId	X	Y	Coord	SoLuong
14441	27	17260	890	420	0	0
14441	28	17260	950	400	0	0
14441	29	17260	850	400	0	0
14441	30	17260	910	380	0	0
14441	31	12017	730	240	0	0
14441	32	12028	790	220	0	0
14441	33	11149	850	280	0	0
14441	34	11143	850	320	0	0
14441	35	11099	910	320	0	0
14441	36	11151	730	320	0	0
14441	37	11152	730	360	0	0
14441	38	11138	790	360	0	0
14441	39	11139	770	400	0	0
14501	1	20001	1050	960	0	0
14501	2	20001	3130	920	0	0
14501	3	20002	210	2460	0	0
14501	4	20002	2170	1780	0	0
14501	5	10210	2810	880	0	0
14501	6	10240	3050	860	0	0
14501	7	15224	3030	880	0	0
14501	8	14583	2730	1120	0	0
14502	1	20002	650	260	0	0
14502	2	20001	1130	260	0	0
14502	3	10177	1410	260	0	0
14502	4	10066	1470	300	0	0
14502	5	15323	1450	320	0	0
14502	6	14583	1150	500	0	0
14503	1	20001	1530	1880	0	0
14503	2	17190	2070	1060	0	0
14503	3	14067	1750	1080	0	0
14504	1	20001	1450	260	0	0
14504	2	14581	1090	340	0	0
14504	3	17435	1050	320	0	0
14504	4	14582	1150	300	0	0
14504	5	11024	1230	400	0	0
14504	6	17438	1190	320	0	0
14505	1	20001	2310	900	0	0
14505	2	14579	2310	1140	0	0
14505	3	14580	2230	1160	0	0
14505	4	17066	2330	1060	0	0
14506	1	20001	270	900	0	0
14506	2	10167	2290	880	0	0
14506	3	10063	2230	900	0	0
14506	4	10064	2290	940	0	0
14506	5	14583	1950	1140	0	0
14508	1	20001	310	220	0	0
14522	1	20001	2290	1140	0	0
14524	1	20002	2950	260	0	0
14525	1	20001	230	580	0	0
14525	2	14010	310	260	0	0
14525	3	17206	370	280	0	0
14525	4	17206	310	320	0	0
14527	1	20001	190	400	0	0
14528	1	20001	1490	240	0	0
14531	1	20001	1330	240	0	0
14532	1	20001	1470	520	0	0
14533	1	20001	170	320	0	0
14541	1	20002	2030	360	0	0
14541	2	20002	1870	1840	0	0
14541	3	20002	230	2500	0	0
14541	4	20001	1130	260	0	0
14541	5	20001	3110	940	0	0
14541	6	20001	2270	2200	0	0
14541	7	24001	1370	1120	0	0
14541	8	25082	1450	300	0	0
14541	9	25082	1950	2220	0	0
14541	10	25082	2790	940	0	0
14541	11	25082	2310	1620	0	0
14541	12	25082	2270	1840	0	0
14542	1	24001	1370	1760	0	0
14542	2	20001	250	1220	0	0
14542	3	20001	2290	280	0	0
14542	4	20001	2290	2440	0	0
14542	5	20002	1050	3120	0	0
14542	6	20002	2270	1780	0	0
14542	7	20002	1470	280	0	0
14542	8	25083	210	1060	0	0
14542	9	25083	2010	300	0	0
14542	10	25083	1150	300	0	0
14542	11	25083	1990	1580	0	0
14542	12	25083	1330	3120	0	0
14542	13	25083	2210	2220	0	0
14542	14	25083	510	940	0	0
14543	1	20002	310	900	0	0
14543	2	20002	3130	1800	0	0
14543	3	20002	2290	280	0	0
14543	4	20002	1050	2440	0	0
14543	5	20001	2330	2480	0	0
14543	6	20001	3110	1160	0	0
14543	7	20001	1150	260	0	0
14543	8	24001	2210	1760	0	0
14543	9	25084	1450	300	0	0
14543	10	25084	2010	300	0	0
14543	11	25084	2770	1580	0	0
14543	12	25084	2990	1580	0	0
14543	13	25084	2810	920	0	0
14543	14	25084	1930	2480	0	0
14543	15	25084	210	1080	0	0
14543	16	14064	3110	900	0	0
14543	17	17125	3050	920	0	0
14543	18	17125	3110	960	0	0
14544	1	20002	2330	2520	0	0
14544	2	20002	250	1880	0	0
14544	3	20002	2270	320	0	0
14544	4	20001	3150	1220	0	0
14544	5	20001	1490	2520	0	0
14544	6	24001	1370	1800	0	0
14544	7	25085	370	1620	0	0
14544	8	25085	2790	980	0	0
14544	9	25085	2050	2520	0	0
14544	10	25085	1050	2400	0	0
14544	11	25085	2290	480	0	0
14545	1	20002	190	1020	0	0
14545	2	20002	2270	960	0	0
14545	3	20002	2290	2460	0	0
14545	4	20002	210	2340	0	0
14545	5	20001	1030	3120	0	0
14545	6	20001	2310	1720	0	0
14545	7	20001	1470	280	0	0
14545	8	24001	1370	1760	0	0
14545	9	25086	1210	300	0	0
14545	10	25086	2090	1160	0	0
14545	11	25086	2030	1580	0	0
14545	12	25086	2030	2220	0	0
14545	13	25086	2190	2220	0	0
14545	14	25086	530	2220	0	0
14545	15	25086	1490	2900	0	0
14552	1	25091	570	220	0	0
14552	2	25091	610	260	0	0
14554	1	20001	170	300	0	0
14556	1	20001	170	260	0	0
14557	1	20001	310	200	0	0
14558	1	20002	310	260	0	0
14558	2	17208	370	260	0	0
14558	3	14017	230	360	0	0
14558	4	14010	230	480	0	0
14558	5	14007	370	540	0	0
14558	6	14041	530	360	0	0
14558	7	14042	530	480	0	0
14558	8	14169	370	380	0	0
14559	1	25092	190	520	0	0
14559	2	25092	170	460	0	0
14559	3	14583	210	220	0	0
14561	1	20001	610	300	0	0
14563	1	20001	230	180	0	0
14564	1	20001	630	340	0	0
14565	1	20002	410	260	0	0
14565	2	14067	630	240	0	0
14565	3	17124	570	260	0	0
14565	4	17124	630	300	0	0
14566	1	35013	450	360	0	0
14571	1	40046	2810	960	0	0
14571	2	40046	1850	980	0	0
14571	3	40046	970	980	0	0
14571	4	40046	370	960	0	0
14572	1	27004	210	240	0	0
14574	1	40046	610	200	0	0
14575	1	40046	650	520	0	0
14579	1	40046	230	200	0	0
14581	1	40046	150	520	0	0
14583	1	40048	330	300	0	0
14583	2	40049	330	420	0	0
14583	3	40047	410	340	0	0
14583	4	40047	410	380	0	0
14583	5	27004	690	300	0	0
14583	6	27003	750	340	0	0
14583	7	40047	410	420	0	0
14585	1	20001	590	200	0	0
14586	1	20001	650	220	0	0
14587	1	20001	210	1200	0	0
14588	1	20001	1930	240	0	0
14588	2	20002	2990	2500	0	0
14588	3	20001	3230	900	0	0
14588	4	20001	190	1860	0	0
14588	5	20001	2350	3140	0	0
14589	1	20001	630	520	0	0
14590	1	20001	630	220	0	0
14591	1	20001	250	220	0	0
14592	1	20001	190	1200	0	0
14593	1	20001	270	540	0	0
14593	2	20001	230	1840	0	0
14593	3	20001	2270	900	0	0
14594	1	20001	630	520	0	0
14595	1	20001	630	240	0	0
14596	1	20001	230	560	0	0
14598	1	20001	610	220	0	0
14601	1	20002	550	260	0	0
14602	1	20001	1030	340	0	0
14603	1	20001	410	180	0	0
14604	1	20001	170	340	0	0
14605	1	20002	1290	380	0	0
14606	1	20001	410	420	0	0
14607	1	20001	190	280	0	0
14608	1	20001	610	520	0	0
14609	1	20001	610	240	0	0
14610	1	15156	2030	300	0	0
14610	2	23001	1970	200	0	0
14610	3	40072	2210	320	0	0
14610	4	40072	2210	400	0	0
14610	5	40073	1850	320	0	0
14610	6	40073	1850	400	0	0
14611	1	20001	610	500	0	0
14612	1	17210	350	1140	0	0
14612	2	17210	510	1140	0	0
14613	1	20001	610	520	0	0
14613	2	14066	290	520	0	0
14613	3	14009	290	420	0	0
14613	4	14017	210	420	0	0
14613	5	14200	210	520	0	0
14614	1	15050	1410	340	0	0
14615	1	12059	850	80	0	0
14618	1	12059	850	760	0	0
14618	2	40072	550	880	0	0
14618	3	40073	1110	720	0	0
14618	4	40072	750	640	0	0
14618	5	40073	690	640	0	0
14618	6	40074	530	680	0	0
14618	7	40072	490	620	0	0
14618	8	40072	430	660	0	0
14619	1	12059	1510	260	0	0
14620	1	40106	430	320	0	0
14620	2	40111	1210	1480	0	0
14620	3	40111	1290	1480	0	0
14621	1	15156	230	340	0	0
14621	2	40111	1030	960	0	0
14621	3	40111	1030	1040	0	0
14622	1	40111	1750	2220	0	0
14622	2	40111	1750	2300	0	0
14623	1	40111	470	780	0	0
14623	2	40111	370	780	0	0
14625	1	40111	350	320	0	0
14625	2	40111	350	460	0	0
14627	1	40111	1010	320	0	0
14627	2	40111	1010	380	0	0
14629	1	40111	370	660	0	0
14629	2	40111	470	660	0	0
14630	1	40111	1230	340	0	0
14630	2	40111	1230	440	0	0
14631	1	40108	150	520	0	0
14631	2	40109	310	260	0	0
14631	3	40109	310	260	0	0
14632	1	15156	270	1580	0	0
14632	2	10214	1130	1580	0	0
14632	3	10214	1070	1640	0	0
14632	4	10214	1130	1700	0	0
14632	5	10214	1190	520	0	0
14632	6	10214	1290	520	0	0
14632	7	10214	2050	1580	0	0
14632	8	10214	2130	1580	0	0
14632	9	10214	2870	500	0	0
14632	10	10214	2970	500	0	0
14632	11	40111	2030	1060	0	0
14632	12	40111	2110	1060	0	0
14634	1	40134	1050	200	0	0
14634	2	15156	1050	200	0	0
14635	1	15156	250	1140	0	0
14636	1	40106	2170	940	0	0
14636	2	40129	2430	780	0	0
14637	1	43049	370	2580	0	0
14637	2	43049	490	2580	0	0
14637	3	43050	430	2620	0	0
14637	4	43050	1250	1440	0	0
14637	5	43049	1310	1400	0	0
14637	6	43049	1190	1400	0	0
14637	7	43049	370	660	0	0
14637	8	43049	490	660	0	0
14637	9	43050	430	700	0	0
14638	1	43049	1310	2600	0	0
14638	2	43049	1190	2600	0	0
14638	3	43050	1250	2640	0	0
14638	4	43050	1250	1940	0	0
14638	5	43049	1310	1900	0	0
14638	6	43049	1190	1900	0	0
14638	7	43049	1190	500	0	0
14638	8	43049	1310	500	0	0
14638	9	43050	1250	540	0	0
14639	1	43049	1190	2600	0	0
14639	2	43049	1310	2600	0	0
14639	3	43050	1250	2640	0	0
14639	4	43049	1310	1160	0	0
14639	5	43049	1190	1160	0	0
14639	6	43050	1250	1200	0	0
14639	7	43050	1250	480	0	0
14639	8	43049	1310	440	0	0
14639	9	43049	1190	440	0	0
14640	1	43049	1310	2560	0	0
14640	2	43049	1190	2560	0	0
14640	3	43050	1250	2600	0	0
14640	4	43050	1250	1240	0	0
14640	5	43049	1190	1180	0	0
14640	6	43049	1310	1180	0	0
14640	7	43049	1190	440	0	0
14640	8	43049	1310	440	0	0
14640	9	43050	1250	480	0	0
14641	1	43050	2090	2480	0	0
14641	2	43049	2150	2440	0	0
14641	3	43049	2030	2440	0	0
14641	4	43049	1190	1160	0	0
14641	5	43049	1310	1160	0	0
14641	6	43050	1250	1200	0	0
14641	7	43050	2090	740	0	0
14641	8	43049	2150	700	0	0
14641	9	43049	2030	700	0	0
14642	1	43049	370	2720	0	0
14642	2	43049	490	2720	0	0
14642	3	43050	430	2760	0	0
14642	4	43050	1250	1400	0	0
14642	5	43049	1310	1360	0	0
14642	6	43049	1190	1360	0	0
14642	7	43050	430	660	0	0
14642	8	43049	490	620	0	0
14642	9	43049	370	620	0	0
14642	10	40130	1190	2000	0	0
14642	11	40130	1310	2000	0	0
14642	12	40130	1250	2040	0	0
14643	1	43050	1250	2640	0	0
14643	2	43049	1310	2600	0	0
14643	3	43049	1190	2600	0	0
14643	4	43049	1190	1780	0	0
14643	5	43049	1310	1780	0	0
14643	6	43050	1250	1820	0	0
14643	7	43050	1250	520	0	0
14643	8	43049	1310	480	0	0
14643	9	43049	1190	480	0	0
14643	10	40130	1250	1160	0	0
14643	11	40130	1190	1120	0	0
14643	12	40130	1310	1120	0	0
14644	1	43049	1210	2540	0	0
14644	2	43049	1330	2540	0	0
14644	3	43050	1270	2580	0	0
14644	4	43050	1250	1420	0	0
14644	5	43049	1310	1380	0	0
14644	6	43049	1190	1380	0	0
14644	7	43049	1190	440	0	0
14644	8	43049	1310	440	0	0
14644	9	43050	1250	480	0	0
14644	10	40130	1190	1780	0	0
14644	11	40130	1310	1780	0	0
14644	12	40130	1250	1820	0	0
14645	1	43049	1190	2580	0	0
14645	2	43049	1310	2580	0	0
14645	3	43050	1250	2620	0	0
14645	4	43049	1210	1880	0	0
14645	5	43049	1330	1880	0	0
14645	6	43050	1270	1920	0	0
14645	7	43049	1190	560	0	0
14645	8	43049	1310	560	0	0
14645	9	43050	1250	600	0	0
14645	10	40130	1250	1240	0	0
14645	11	40130	1310	1200	0	0
14645	12	40130	1190	1200	0	0
14646	1	43049	2010	2420	0	0
14646	2	43049	2130	2420	0	0
14646	3	43050	2070	2460	0	0
14646	4	43049	1190	1840	0	0
14646	5	43049	1310	1840	0	0
14646	6	43050	1250	1880	0	0
14646	7	43050	2090	780	0	0
14646	8	43049	2030	720	0	0
14646	9	43049	2150	720	0	0
14646	10	40130	1190	1400	0	0
14646	11	40130	1250	1440	0	0
14646	12	40130	1310	1400	0	0
14648	1	15156	3950	960	0	0
14648	2	40112	1270	360	0	0
14648	3	40129	1210	400	0	0
14648	4	40129	1330	400	0	0
14648	5	40135	3750	880	0	0
14648	6	40129	3610	1000	0	0
14648	7	40129	3770	1120	0	0
14648	8	40129	3690	1060	0	0
14649	1	40107	510	220	0	0
14653	1	20001	530	200	0	0
14661	1	40107	270	420	0	0
14661	2	40118	510	240	0	0
14661	3	40119	570	320	0	0
14661	4	20001	1210	440	0	0
14670	1	40127	1410	280	0	0
14670	2	43051	1310	220	0	0
14671	1	43051	1290	220	0	0
14671	2	40114	1390	200	0	0
14671	3	40127	1430	280	0	0
14672	1	40127	1410	280	0	0
14672	2	43051	1310	220	0	0
14673	1	43051	1290	200	0	0
14673	2	40113	1390	180	0	0
14673	3	40127	1430	260	0	0
14674	1	40115	1390	200	0	0
14674	2	40127	1430	280	0	0
14674	3	43051	1290	220	0	0
14675	1	40127	1410	280	0	0
14675	2	43051	1310	220	0	0
14676	1	40127	1410	280	0	0
14676	2	43051	1310	220	0	0
14677	1	40127	1410	280	0	0
14677	2	43051	1310	220	0	0
14678	1	40117	1390	180	0	0
14678	2	40127	1430	280	0	0
14678	3	43051	1290	220	0	0
14679	1	40127	1410	280	0	0
14679	2	43051	1310	220	0	0
14680	1	43051	1310	220	0	0
14680	2	40116	1390	200	0	0
14680	3	40127	1450	280	0	0
14681	1	40127	1410	280	0	0
14681	2	43051	1310	220	0	0
14682	1	40106	1870	1000	0	0
14682	2	40126	1930	960	0	0
14682	3	10214	2930	1340	0	0
14682	4	10214	3010	1340	0	0
14682	5	10214	2810	520	0	0
14682	6	10214	2890	520	0	0
14682	7	10214	1590	340	0	0
14682	8	10214	1610	420	0	0
14682	9	10214	1190	2000	0	0
14682	10	10214	1290	2020	0	0
14682	11	40106	2010	1040	0	0
14682	12	20001	110	2140	0	0
14683	1	15156	610	1120	0	0
14685	1	20001	2310	940	0	0
14687	1	40136	830	360	0	0
14687	2	40126	330	660	0	0
14687	3	40125	390	660	0	0
14687	4	40106	270	700	0	0
14688	1	40106	3810	2240	0	0
14688	2	37006	3870	480	0	0
14688	3	32001	2990	120	0	0
14689	1	40126	830	380	0	0
14689	2	40106	890	440	0	0
14689	3	40106	410	560	0	0
14691	1	37006	530	1680	0	0
14691	2	32001	50	1220	0	0
14692	1	37006	3750	2340	0	0
14692	2	32001	3390	1900	0	0
14692	3	40106	390	340	0	0
14693	1	40110	1290	2180	0	0
14693	2	10214	2570	340	0	0
14693	3	10214	2570	420	0	0
14693	4	10214	2870	900	0	0
14693	5	10214	2970	880	0	0
14693	6	10214	2870	1420	0	0
14693	7	10214	2970	1440	0	0
14693	8	10214	3670	1620	0	0
14693	9	10214	3670	1700	0	0
14693	10	10214	3750	1580	0	0
14693	11	10214	3750	1660	0	0
14693	12	10214	3750	1740	0	0
14694	1	12059	370	260	0	0
14696	1	40127	490	420	0	0
14696	2	40106	590	400	0	0
14696	3	40107	490	520	0	0
14697	1	40127	750	600	0	0
14697	2	40106	870	640	0	0
14697	3	40107	730	680	0	0
14697	4	40128	630	420	0	0
14801	1	17162	510	580	158	3
14801	2	17162	510	940	158	3
14801	3	17162	890	580	153	3
14801	4	17162	1330	560	171	3
14801	5	17162	1790	600	171	3
14801	6	17163	1910	1060	156	3
14801	7	17163	1990	1480	178	1
14801	8	17163	1530	1420	133	1
14801	9	17163	1010	1500	135	1
14801	10	17163	950	980	175	3
14801	11	17163	630	2200	150	3
14801	12	17163	1070	2260	84	1
14801	13	17163	1130	1920	173	3
14801	14	17162	2090	2020	109	3
14801	15	17162	670	1220	149	1
14801	16	17162	510	1600	151	3
14801	17	11144	1210	1200	0	0
14801	18	11040	1170	1180	0	0
14801	19	11001	1250	1220	0	0
14801	20	17342	1130	1160	0	0
14801	21	17342	1290	1240	0	0
14801	22	11077	1110	1320	0	0
14802	1	17092	330	520	0	0
14802	2	17092	570	680	0	0
14802	3	17092	410	300	0	0
14802	4	12028	330	600	0	0
14802	5	12017	390	640	0	0
14802	6	11077	450	680	0	0
14802	7	11021	450	520	0	0
14802	8	11047	510	560	0	0
14802	9	11050	570	600	0	0
14802	10	11045	590	520	0	0
14802	11	11010	530	480	0	0
14802	12	11024	650	560	0	0
14802	13	17507	610	440	0	0
14802	14	17507	670	480	0	0
14802	15	17507	730	520	0	0
14802	16	11040	630	500	0	0
14802	17	14257	330	600	0	0
14802	18	11148	250	560	0	0
14803	1	11047	550	460	0	0
14803	2	11040	550	540	0	0
14803	3	11065	470	440	0	0
14803	4	11050	390	480	0	0
14803	5	11147	370	580	0	0
14803	6	14532	290	560	0	0
14805	1	46033	510	740	154	1
14805	2	46033	630	1440	187	3
14805	3	46033	1210	800	142	3
14805	4	46034	850	1100	139	3
14805	5	46034	970	1600	124	3
14805	6	46034	870	780	136	1
14813	1	17127	1290	880	153	1
14813	2	17127	1250	500	157	3
14813	3	17127	2910	1040	114	1
14813	4	17128	1890	940	137	1
14813	5	17128	2010	480	101	3
14813	6	17128	2210	760	108	3
14813	7	17128	410	620	106	3
14813	8	17127	2630	540	135	3
14813	9	11077	190	240	0	0
14813	10	12017	110	200	0	0
14813	11	14257	230	160	0	0
14813	12	14531	550	220	0	0
14813	13	14529	110	300	0	0
14813	14	14532	370	120	0	0
14813	15	11040	410	380	0	0
14813	16	11024	470	400	0	0
14813	17	11151	410	440	0	0
14814	1	17127	490	760	155	1
14814	2	17127	830	600	153	1
14814	3	17127	1190	880	154	3
14814	4	17128	590	1560	162	3
14814	5	17128	1190	1620	155	3
14814	6	17128	930	1360	160	3
14814	7	17128	570	1200	140	1
14814	8	17127	870	1000	157	1
14815	1	14497	510	320	0	0
14821	1	17164	2670	1240	113	3
14821	2	17164	2950	1220	99	1
14821	3	17165	2390	940	147	1
14821	4	17165	2050	1040	103	1
14821	5	17165	1550	1320	171	1
14821	6	17166	1930	580	142	3
14821	7	17166	1530	500	105	1
14821	8	17166	890	560	91	3
14821	9	17164	2330	1440	157	3
14821	10	17165	1130	1320	182	3
14821	11	17165	750	1480	83	1
14821	12	17166	530	760	156	1
14821	13	17166	630	440	102	3
14821	14	17165	1930	1340	113	3
14821	15	17166	710	1100	161	1
14821	16	17164	2870	560	140	3
14822	1	10228	550	520	148	3
14822	2	10228	1250	1360	130	3
14822	3	10228	1470	1060	109	3
14822	4	10229	1830	1340	142	1
14822	5	10229	2750	1360	151	1
14822	6	10229	2370	1400	119	3
14823	1	10230	510	500	129	3
14823	2	10230	1410	500	104	3
14823	3	10231	750	820	97	3
14823	4	10231	1650	840	94	3
14823	5	10235	130	1180	0	0
14823	6	10131	90	1200	0	0
14823	7	10131	210	1280	0	0
14824	1	46029	570	580	154	3
14824	2	46029	590	1400	151	1
14824	3	46029	1170	780	154	3
14824	4	46030	710	980	163	3
14824	5	46030	1250	1140	144	1
14824	6	46030	990	1480	123	3
14825	1	46089	1210	480	171	1
14825	2	46089	690	840	232	1
14825	3	46089	1230	1660	203	3
14825	4	46090	1230	1000	209	3
14825	5	46090	1030	2060	160	1
14825	6	46090	650	1340	178	3
14831	1	17123	3570	880	118	3
14831	2	17123	3210	900	129	3
14831	3	17123	2830	840	63	1
14831	4	17123	690	560	96	3
14831	5	17124	3090	560	162	1
14831	6	17124	2630	540	135	1
14831	7	17124	2330	840	166	1
14831	8	17124	1590	820	138	3
14831	9	17123	1390	560	114	3
14831	10	17123	1150	560	130	3
14831	11	17124	690	800	117	1
14831	12	17124	930	760	117	3
14831	13	12017	430	220	0	0
14831	14	12031	490	280	0	0
14831	15	12040	370	220	0	0
14831	16	12094	510	340	0	0
14831	17	11047	3910	500	0	0
14831	18	11045	3970	460	0	0
14831	19	11077	3970	540	0	0
14831	20	11020	3830	360	0	0
14831	21	17549	3790	320	0	0
14831	22	17549	3870	320	0	0
14831	23	17549	3910	580	0	0
14831	24	12040	3670	560	0	0
14831	25	17491	3590	560	0	0
14831	26	17491	3650	620	0	0
14831	27	12017	3630	500	0	0
14832	1	17262	570	500	143	1
14832	2	17262	2470	600	194	3
14832	3	17262	830	780	135	1
14832	4	17263	2950	580	159	1
14832	5	17263	3230	880	118	3
14832	6	17263	4330	760	159	1
14832	7	11021	4690	420	0	0
14832	8	11031	4750	440	0	0
14832	9	10233	4650	580	0	0
14832	10	10234	4590	560	0	0
14832	11	17487	4690	640	0	0
14832	12	17490	4510	560	0	0
14832	13	17015	4590	440	0	0
14832	14	10233	1850	620	0	0
14832	15	10234	1910	580	0	0
14832	16	11021	1690	440	0	0
14832	17	11031	1650	460	0	0
14833	1	17266	550	460	146	3
14833	2	17266	1110	540	139	3
14833	3	17267	1410	760	148	3
14833	4	17267	810	760	124	3
14835	1	17264	650	1020	204	3
14835	2	17264	630	1420	141	3
14835	3	17265	1150	960	178	3
14835	4	17265	1030	1400	169	1
14836	1	17268	2390	720	119	3
14836	2	17268	2050	600	163	3
14836	3	17268	1710	800	114	3
14836	4	17269	870	560	118	3
14836	5	17269	1190	800	90	3
14836	6	17269	2690	840	145	3
14836	7	17436	170	1160	0	0
14836	8	17436	310	1240	0	0
14836	9	17436	450	860	0	0
14836	10	17436	650	940	0	0
14836	11	12040	210	1140	0	0
14836	12	11050	3070	360	0	0
14836	13	17563	3150	340	0	0
14836	14	17563	3070	300	0	0
14836	15	12020	2850	380	0	0
14836	16	17491	2770	340	0	0
14836	17	17491	2770	400	0	0
14837	1	46031	1210	680	123	3
14837	2	46031	1270	1040	175	3
14837	3	46031	570	1400	145	3
14837	4	46032	670	940	181	3
14837	5	46032	490	480	101	3
14837	6	46032	890	1280	122	3
14838	1	46097	630	700	183	1
14838	2	46097	730	1140	198	3
14838	3	46097	1230	1240	236	3
14838	4	46098	1750	700	233	3
14838	5	46098	2090	1140	138	1
14838	6	46098	1690	1300	181	1
14842	1	17207	730	820	255	1
14842	2	17209	1850	800	244	3
14842	3	17210	2890	760	161	3
14843	1	17190	670	1060	250	3
14843	2	17208	1010	1440	257	1
14843	3	14027	70	120	0	0
14844	1	20001	270	320	0	0
14844	2	14066	390	380	0	0
14844	3	14200	310	380	0	0
14844	4	14009	510	480	0	0
14845	1	20001	410	320	0	0
14845	2	14058	450	420	0	0
14845	3	17046	30	100	0	0
14845	4	17208	350	400	0	0
14845	5	17208	490	480	0	0
14845	6	17208	230	480	0	0
14845	7	17208	290	520	0	0
14846	1	46081	690	640	192	1
14846	2	46081	2070	840	177	1
14846	3	46081	3090	660	187	3
14846	4	46082	2550	800	209	1
14846	5	46082	1610	820	204	3
14846	6	46082	1150	880	149	1
14851	1	17205	1010	600	185	3
14851	2	17205	1150	1560	188	3
14851	3	17206	1130	2720	213	3
14851	4	17205	730	2340	224	3
14851	5	17206	630	1800	192	1
14851	6	17206	1130	1040	172	3
14851	7	11065	430	320	0	0
14852	1	10135	1970	640	200	1
14852	2	10135	1830	1100	201	3
14852	3	10135	1330	1140	194	3
14852	4	10135	2030	1480	161	3
14852	5	10135	1970	2140	190	3
14852	6	10141	730	1760	178	3
14852	7	10141	630	680	246	3
14852	8	10141	610	1380	176	1
14852	9	10141	1090	1980	180	3
14852	10	10141	1530	1940	193	1
14861	1	17154	590	540	145	1
14861	2	17154	2490	580	150	3
14861	3	17154	2910	540	157	3
14861	4	17155	1390	920	116	3
14861	5	17155	2310	880	156	3
14861	6	17155	2710	880	162	1
14861	7	14045	1630	440	0	0
14861	8	14080	1670	480	0	0
14861	9	12017	1430	680	0	0
14861	10	14256	1590	540	0	0
14862	1	17156	2050	560	161	3
14862	2	17156	510	940	91	3
14862	3	17156	1990	980	155	3
14862	4	17157	1730	680	144	3
14862	5	17157	950	580	128	1
14862	6	17157	810	880	116	3
14862	7	17437	450	580	0	0
14862	8	17437	710	480	0	0
14862	9	17437	310	180	0	0
14862	10	14256	270	160	0	0
14862	11	17437	350	200	0	0
14871	1	10139	1310	860	167	3
14871	2	10139	1030	580	173	3
14871	3	10139	1590	540	155	3
14871	4	10139	1830	900	183	1
14871	5	10140	2870	520	177	3
14871	6	10140	3070	880	157	3
14871	7	10140	3570	940	158	1
14871	8	10140	1950	520	148	3
14871	9	11076	270	320	0	0
14871	10	12017	370	180	0	0
14871	11	14257	450	160	0	0
14872	1	10131	510	540	160	3
14872	2	10131	1830	600	170	3
14872	3	10131	2230	560	188	1
14872	4	10131	1870	960	152	1
14872	5	10136	2350	900	173	1
14872	6	10136	2790	880	170	1
14872	7	10136	3210	760	168	3
14872	8	10136	2830	500	159	3
14872	9	12116	3990	460	0	0
14873	1	12017	530	460	0	0
14873	2	12028	410	440	0	0
14873	3	14257	330	480	0	0
14873	4	14582	530	560	0	0
14873	5	14587	570	540	0	0
14873	6	14586	370	460	0	0
14873	7	11077	610	520	0	0
15000	1	13021	30	80	0	0
15000	2	17015	70	80	0	0
15000	3	13047	1630	2020	0	0
15000	4	26001	2210	1760	0	0
15000	5	10257	110	80	0	0
15000	6	17198	150	80	0	0
15000	7	13005	190	80	0	0
15000	8	10259	30	120	0	0
15000	9	26001	2270	1660	0	0
15000	10	16072	70	120	0	0
15000	11	16064	110	120	0	0
15001	1	17001	550	480	0	0
15001	2	17001	410	520	0	0
15001	3	16017	810	580	0	0
15001	4	16013	350	600	0	0
15001	5	11043	610	500	0	0
15001	6	11036	650	600	0	0
15001	7	17016	650	640	0	0
15001	8	17016	710	620	0	0
15001	9	17016	750	640	0	0
15001	10	17016	690	660	0	0
15001	11	15158	210	660	0	0
15001	12	15078	490	620	0	0
15001	13	15167	550	580	0	0
15001	14	15171	550	600	0	0
15001	15	12039	690	480	0	0
15001	16	14057	670	520	0	0
15001	17	11061	690	580	0	0
15001	18	11095	730	580	0	0
15001	19	11096	630	620	0	0
15001	20	11033	610	660	0	0
15001	21	14049	890	660	0	0
15002	1	12038	350	280	0	0
15002	2	17015	310	260	0	0
15002	3	17015	530	200	0	0
15002	4	16021	790	160	0	0
15002	5	14009	730	160	0	0
15003	1	17015	170	440	0	0
15003	2	17015	910	320	0	0
15011	1	11047	570	680	0	0
15011	2	11040	530	640	0	0
15011	3	11026	610	720	0	0
15011	4	11020	330	580	0	0
15011	5	11021	270	560	0	0
15011	6	17011	290	640	0	0
15011	7	17011	230	620	0	0
15011	8	17011	170	600	0	0
15011	9	17003	470	680	0	0
15011	10	17003	590	620	0	0
15011	11	17003	630	660	0	0
15011	12	17002	510	700	0	0
15011	13	17002	550	740	0	0
15011	14	17002	670	700	0	0
15011	15	17005	410	480	0	0
15011	16	17005	570	540	0	0
15011	17	17019	370	500	0	0
15011	18	15158	910	700	0	0
15011	19	11088	330	520	0	0
15011	20	11014	390	600	0	0
15011	21	11005	450	620	0	0
15011	22	11006	330	640	0	0
15011	23	11083	450	680	0	0
15011	24	11085	390	660	0	0
15012	1	11056	470	580	0	0
15012	2	16014	710	280	0	0
15012	3	10002	310	480	0	0
15012	4	10017	370	460	0	0
15012	5	10032	270	420	0	0
15012	6	12033	870	100	0	0
15012	7	15074	350	180	0	0
15012	8	38010	750	540	0	0
15013	1	11047	1050	760	0	0
15013	2	17316	1010	860	0	0
15013	3	17317	1070	900	0	0
15013	4	11034	1010	920	0	0
15013	5	12043	990	800	0	0
15013	6	12033	1090	780	0	0
15013	7	17316	910	740	0	0
15013	8	17316	950	720	0	0
15013	9	17316	990	700	0	0
15013	10	17316	1030	680	0	0
15013	11	17316	1070	660	0	0
15013	12	17179	190	1140	0	0
15013	13	17179	350	1220	0	0
15013	14	14009	1090	240	0	0
