//Data_Client 
//Id 	Name 	Level 	Hp 	Sp 	Int1 	Atk1 	Def1 	Hpx1 	Spx1 	Agi1 	Fai1 	Int2 	Atk2 	Def2 	Hpx2 	Spx2 	Agi2 	Fai2 	element 	elem_val 	equippos 	RbPetFrom 	RbPetTo 	AddPet 	
22741	Gi¥y B¤t Giác 	135	0	0	0	0	0	0	0	45	0	0	0	-4	0	0	0	0	0	0	5	0	0	0	
22742	Gi¥y ÐÕo ÐÑc	138	0	0	0	0	0	0	0	46	0	0	0	-4	0	0	0	0	0	0	5	0	0	0	
22743	Gi¥y Phong Læ	80	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
22744	Huân hß½ng b¯ lý	120	0	0	29	0	0	0	0	0	0	0	0	0	0	40	0	0	5	1	5	0	0	0	
22745	Vô änh cß¾c	80	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
22746	ÐÕi hi®p b¯ lý	120	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	5	1	5	0	0	0	
22747	Ma hài.Bào hao	160	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	5	2	5	0	0	0	
22748	Tu¤n Lãng Hài	141	0	0	0	0	0	0	0	49	0	0	0	-5	0	0	0	0	0	0	5	0	0	0	
22749	Ti¬u Ð§u Hài	114	0	0	0	0	0	0	0	38	0	0	0	-3	0	0	0	0	5	2	5	0	0	0	
22750	Giày H÷c Sinh	141	0	0	0	0	0	0	0	47	0	2	0	0	0	0	0	0	5	2	5	0	0	0	
22751	Th¦m Phán Hài	141	0	0	0	0	0	0	0	47	0	0	2	0	0	0	0	0	5	2	5	0	0	0	
22752	Giày Giáng Sinh Ðö	141	0	0	47	0	0	0	0	0	0	0	0	0	0	500	0	0	5	2	5	0	0	0	
22753	Giày Ngü Ngon	141	0	0	0	0	0	0	0	47	0	0	0	0	500	0	0	0	5	2	5	0	0	0	
22900	T§t phong lý	117	0	0	0	0	0	0	0	45	0	0	0	-10	0	0	0	0	0	0	5	0	0	0	
22901	Gi¥y Thiên Lý Phi	30	0	0	0	0	0	0	0	10	0	0	0	-1	0	0	0	0	1	1	5	0	0	0	
22902	Gi¥y T¯c Thüy Phi	30	0	0	0	0	0	0	0	10	0	0	0	-1	0	0	0	0	2	1	5	0	0	0	
22903	Gi¥y Höa QuÏnh	30	0	0	0	0	0	0	0	10	0	0	0	-1	0	0	0	0	3	1	5	0	0	0	
22904	Gi¥y Quang không	30	0	0	0	0	0	0	0	10	0	0	0	-1	0	0	0	0	4	1	5	0	0	0	
22905	Gi¥y Hoá Ð¸a	40	0	0	0	0	0	0	0	12	0	0	0	-1	0	0	0	0	1	1	5	0	0	0	
22906	Gi¥y khiªu Häi	40	0	0	0	0	0	0	0	12	0	0	0	-1	0	0	0	0	2	1	5	0	0	0	
22907	Gi¥y Tháo Höa	40	0	0	0	0	0	0	0	12	0	0	0	-1	0	0	0	0	3	1	5	0	0	0	
22908	Gi¥y T¥m Phong	40	0	0	0	0	0	0	0	12	0	0	0	-1	0	0	0	0	4	1	5	0	0	0	
22909	Gi¥y Kë bäo V®	15	0	0	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	5	0	0	0	
22910	Gi¥y Hµ M®nh	30	0	0	0	0	0	0	0	20	0	0	0	2	0	0	0	0	0	0	5	0	0	0	
22911	Gi¥y Thüy Phi	30	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
22912	Gi¥y ÐÕp Phong	65	0	0	0	0	0	0	0	19	0	0	0	-2	0	0	0	0	1	2	5	0	0	0	
22913	Gi¥y Chìm Giang	65	0	0	0	0	0	0	0	19	0	0	0	-2	0	0	0	0	2	2	5	0	0	0	
22914	Gi¥y Diêm V÷ng	65	0	0	0	0	0	0	0	19	0	0	0	-2	0	0	0	0	3	2	5	0	0	0	
22915	Gi¥y H°i Nam	65	0	0	0	0	0	0	0	19	0	0	0	-2	0	0	0	0	4	2	5	0	0	0	
22916	Gi¥y Ch.Nhan	80	0	0	0	0	0	0	0	24	0	0	0	-3	0	0	0	0	1	2	5	0	0	0	
22917	Gi¥y Phän Gian	80	0	0	0	0	0	0	0	24	0	0	0	-3	0	0	0	0	2	2	5	0	0	0	
22918	Gi¥y Phi H°ng	80	0	0	0	0	0	0	0	24	0	0	0	-3	0	0	0	0	3	2	5	0	0	0	
22919	Gi¥y Thiên C¦m	80	0	0	0	0	0	0	0	24	0	0	0	-3	0	0	0	0	4	2	5	0	0	0	
22920	Anh Hi®p Læ 	96	0	0	0	0	0	0	0	30	0	0	0	-3	0	0	0	0	1	2	5	0	0	0	
22921	Tuyªt Phong Læ 	96	0	0	0	0	0	0	0	30	0	0	0	-3	0	0	0	0	2	2	5	0	0	0	
22922	Dã Hoä Læ 	96	0	0	0	0	0	0	0	30	0	0	0	-3	0	0	0	0	3	2	5	0	0	0	
22923	Nguyên Khí Læ 	96	0	0	0	0	0	0	0	30	0	0	0	-3	0	0	0	0	4	2	5	0	0	0	
22924	Thái Hòa üng	15	0	0	31	0	0	0	0	0	0	0	0	0	0	0	10	0	1	1	5	0	0	0	
22925	Thái Hòa üng	15	0	0	31	0	0	0	0	0	0	0	0	0	0	0	10	0	2	1	5	0	0	0	
22926	Thái Hòa üng	15	0	0	31	0	0	0	0	0	0	0	0	0	0	0	10	0	3	1	5	0	0	0	
22927	Thái Hòa üng	15	0	0	31	0	0	0	0	0	0	0	0	0	0	0	10	0	4	1	5	0	0	0	
22928	Tiên ð°ng hài	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	5	0	0	0	
22929	ÐÕo sï hµ üng	0	0	0	17	0	0	0	0	0	0	0	0	0	0	90	0	0	1	1	5	0	0	0	
22930	ÐÕo sï hµ üng	0	0	0	17	0	0	0	0	0	0	0	0	0	0	90	0	0	2	1	5	0	0	0	
22931	ÐÕo sï hµ üng	0	0	0	17	0	0	0	0	0	0	0	0	0	0	90	0	0	3	1	5	0	0	0	
22932	ÐÕo sï hµ üng	0	0	0	17	0	0	0	0	0	0	0	0	0	0	90	0	0	4	1	5	0	0	0	
22933	Giáng long hài	0	0	0	24	0	0	0	0	0	0	0	0	0	0	150	0	0	1	1	5	0	0	0	
22934	Giáng long hài	0	0	0	24	0	0	0	0	0	0	0	0	0	0	150	0	0	2	1	5	0	0	0	
22935	Giáng long hài	0	0	0	24	0	0	0	0	0	0	0	0	0	0	150	0	0	3	1	5	0	0	0	
22936	Giáng long hài	0	0	0	24	0	0	0	0	0	0	0	0	0	0	150	0	0	4	1	5	0	0	0	
22937	CØu long tru yêu lý	96	0	0	33	0	0	0	0	0	0	0	0	0	0	0	-4	0	1	3	5	0	0	0	
22938	CØu long phá yêu lý	96	0	0	33	0	0	0	0	0	0	0	0	0	0	0	-4	0	2	3	5	0	0	0	
22939	CØuLong giáng yêu lý	96	0	0	33	0	0	0	0	0	0	0	0	0	0	0	-4	0	3	3	5	0	0	0	
22940	CØu long phøc yêu lý	96	0	0	33	0	0	0	0	0	0	0	0	0	0	0	-4	0	4	3	5	0	0	0	
22941	Minh phü mai lý	102	0	0	38	0	0	0	0	0	0	0	0	0	0	0	-4	0	1	3	5	0	0	0	
22942	Minh phü lan lý	102	0	0	38	0	0	0	0	0	0	0	0	0	0	0	-4	0	2	3	5	0	0	0	
22943	Minh phü trúc lý	102	0	0	38	0	0	0	0	0	0	0	0	0	0	0	-4	0	3	3	5	0	0	0	
22944	Minh phü cúc lý	102	0	0	38	0	0	0	0	0	0	0	0	0	0	0	-4	0	4	3	5	0	0	0	
22945	Bát kh¯i kim long	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
22946	Bát cñc kim long	25	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
22947	CØu cñc kim long	25	0	0	0	0	0	0	0	28	0	0	0	0	0	200	0	0	0	0	5	0	0	0	
22948	Bá h°n kim ngoa	100	0	0	0	45	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22949	Bá h°n kim ngoa	100	0	0	0	45	0	0	0	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	
22950	Bá h°n kim ngoa	100	0	0	0	45	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22951	Bá h°n kim ngoa	100	0	0	0	45	0	0	0	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	
22952	Chiªn h°n chiªn ngoa	70	0	0	0	40	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22953	Chiªn h°n tr÷ng hài	70	0	0	0	40	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	
22954	Kim linh ngoa	50	0	0	0	35	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22955	ÐÕp lân ngoa	50	0	0	0	35	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22956	Thßþng lßu ngoa	50	0	0	0	30	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	
22957	Bá lßþc kim lý	100	0	0	45	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22958	Bá lßþc kim hài	100	0	0	45	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	
22959	Bá lßþc ngân lý	100	0	0	45	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22960	Bá lßþc ngân hài	100	0	0	45	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	
22961	Mßu lßþc chiªn lý	70	0	0	40	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22962	Mßu lßþc chiªn ngoa	70	0	0	40	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	
22963	Kim linh giày	50	0	0	35	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22964	ÐÕp lân giày	50	0	0	35	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	
22965	Thßþng lßu giày	50	0	0	30	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	
22966	Kiêu dûng khinh lý	100	0	0	0	0	45	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	
22967	Kiêu dûng chiªn ngoa	100	0	0	0	0	45	0	0	0	0	0	0	0	150	0	0	0	0	0	5	0	0	0	
22968	Kim dûng bµ lý	100	0	0	0	0	45	0	0	0	0	0	0	0	0	150	0	0	0	0	5	0	0	0	
22969	Dûng giä khinh lý	100	0	0	0	0	40	0	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	
22970	Dûng giä chiªn ngoa	70	0	0	0	0	40	0	0	0	0	0	0	0	100	0	0	0	0	0	5	0	0	0	
22971	Dûng giä bµ lý	70	0	0	0	0	40	0	0	0	0	0	0	0	0	100	0	0	0	0	5	0	0	0	
22972	Ði¬n b¡t giày	50	0	0	0	0	35	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	
22973	Kim linh giày	50	0	0	0	0	35	0	0	0	0	0	0	0	80	0	0	0	0	0	5	0	0	0	
22974	ÐÕp lân giày	50	0	0	0	0	35	0	0	0	0	0	0	0	0	80	0	0	0	0	5	0	0	0	
22975	Thßþng lßu giày	50	0	0	0	0	30	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	
22976	T¤n ti®p hài	50	0	0	0	0	0	0	0	35	0	0	0	4	0	0	0	0	0	0	5	0	0	0	
22977	Nón P-TS Online	100	0	0	0	45	0	0	0	0	0	0	0	0	0	0	10	0	5	0	1	0	0	0	
22978	Áo P-TS Online	100	0	0	0	45	0	0	0	0	0	0	0	0	0	0	10	0	5	0	2	0	0	0	
22979	Vû khí P-TS Online	100	0	0	0	45	0	0	0	0	0	0	0	0	0	0	10	0	5	0	3	0	0	0	
22980	Tay P-TS Online	100	0	0	0	45	0	0	0	0	0	0	0	0	0	0	10	0	5	0	4	0	0	0	
22981	Gi¥y P-TS Online	100	0	0	0	45	0	0	0	0	0	0	0	0	0	0	10	0	5	0	5	0	0	0	
22982	Nón P-TS Online	100	0	0	45	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	1	0	0	0	
22983	Áo P-TS Online	100	0	0	45	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	2	0	0	0	
22984	Vû khí P-TS Online	100	0	0	45	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	3	0	0	0	
22985	Tay P-TS Online	100	0	0	45	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	4	0	0	0	
22986	Gi¥y P-TS Online	100	0	0	45	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	5	0	0	0	
23001	Huy Hi®u Thái Hµi	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23002	Huy Hi®u Tinh Vân	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23003	Huy Hi®u LÕc Ng÷c	5	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23004	Huy Hi®u Danh Lßu	5	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23005	Huy Hi®u Nguy®t Man	10	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23006	Ng÷c Kích Phá	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23007	Ng÷c Dûng Huân	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23008	Ng÷c H°i Lßu	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23009	Ng÷c Danh Sî	5	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23010	Ng÷c Anh Ki®t	10	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23011	Ng÷c Hào Hi®p	10	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23012	Ng÷c Phong H¥u	15	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23013	Ng÷c Ngñ Ban	15	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23014	Ng÷c quang Võ	20	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23015	Ng÷c xß½ng Cung	20	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23016	Huy Hi®u Chinh NgÕn	10	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23017	Huy Hi®u Huyªt thÕch	15	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23018	Huy Hi®u Thôi Chuyên	15	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23019	Huy Hi®u Dß C½	20	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23020	Huy Hi®u Tây TØ	20	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23021	36 Kª Chß½ng	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23022	Ng÷c Tu Hành	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23023	Ng÷c Phúc Th¥n	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23024	Hß Ng÷c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23025	Ng÷c Ly Miêu	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23026	Ng÷c Ti¬u Hùng	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23027	Ng÷c Mèo Mi	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23028	Ng÷c Bµi Mçn	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23029	Ng÷c BÕo Kích	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23030	Ng÷c Lôi Mµc	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23031	Ng÷c CÕm Bçy	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23032	Ng÷c Cây Tinh	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23033	Ng÷c ð¥u thÕch	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23034	Ng÷c Ð¸a Nha	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23035	Ng÷c C.thÕch	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23036	Ng÷c Phi Sa	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23037	Ng÷c Phá Kªt Gi¾i	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23038	Ng÷c Kªt Gi¾i	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23039	Ng÷c Thái S½n	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23040	Ng÷c Thiên Ð¸a	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23041	Ng÷c VÕn Mã	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23042	Ng÷c Phá Kính	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23043	Ng÷c Kính Thu§t	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23044	Ng÷c Bång Tß¶ng	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23045	Ng÷c Bång Kiªm	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23046	Ng÷c Thanh Lßu	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23047	Ng÷c Dûng Tuy«n	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23048	Ng÷c H°i SP	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23049	Ng÷c Tr¸ Li®u	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23050	Ng÷c H°ng Thüy	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23051	Ng÷c ToànH°i MaThu§t	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23052	Ng÷c ToànH°i Tr¸Li®u	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23053	Ng÷c Bång BÕc	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23054	Ng÷c Giäi Tr×	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23055	Ng÷c H°i HP	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23056	Ng÷c Bång Phong	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23057	Ng÷c Phá Bång 	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23058	Ng÷c Li®t Höa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23059	Ng÷c Höa Ti­n	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23060	Ng÷c Höa C¥u	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23061	Ng÷c Höa Luân	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23062	Ng÷c Nh¤t Kích	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23063	Ng÷c Diêm Chi Vû	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23064	Ng÷c PhongHöa Luân	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23065	Ng÷c Höa Kiªm	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23066	Ng÷c Höa Long	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23067	Ng÷c BátDi®n HöaLuân	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23068	Ng÷c Diêm Träm	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23069	Ng÷c TamV¸ Chân Höa	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23070	Ng÷c Liêu Nguyên	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23071	Ng÷c BÕch H°ng	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23072	Ng÷c Tuy«n Phong	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23073	Ng÷c Lçn Tránh	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23074	Ng÷c Cu°ng Phong	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23075	Ng÷c †n thân	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23076	Ng÷c Bão Phong	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23077	Ng÷c Huy«n Kích	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23078	Ng÷c Phân thân	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23079	Ng÷c Tàn Vân	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23080	Ng÷c Liên Kích	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23081	Ng÷c Thu nhö	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23082	Ng÷c phóng ÐÕi	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23083	Ng÷c LoÕn Kích	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23084	Ng÷c Nguyên khí	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23085	Ng÷c ÐPT 	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23086	Ng÷c Nham Quái 	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23087	Ng÷c Thüy Th¥n 	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23088	Ng÷c Phøng Hoàng 	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23089	Ng÷c Thanh Long 	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23090	Ng÷c Chân Tình 	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23091	Ng÷c Thiên SÑ	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23092	10 cân chì chuÏ	15	0	0	0	0	0	0	0	-10	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23093	20 cân chì chuÏ	15	0	0	0	0	0	0	0	-20	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23094	30 cân chì chuÏ	15	0	0	0	0	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23095	Ng÷c Ly Miêu Trân 	20	0	0	2	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	6	0	0	0	
23096	Ng÷c G¤u	20	0	0	0	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	6	0	0	0	
23097	Ng÷c Chú Mèo 	20	0	0	0	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	6	0	0	0	
23098	40 cân chì chuÏ	15	0	0	0	0	0	0	0	-40	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23099	50 cân chì chuÏ	15	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23100	Hào Giác	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23101	Ng÷c Ð¸nh Th¥n	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23102	Kính Hµ Tâm 	20	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	
23107	Thu¯c Tr× Sâu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23108	N¤p N°i	50	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	
23109	Bùa Hµ M®nh	30	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23110	Cánh Thiên SÑ	20	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23111	Chúc Th¤t T¸ch	20	0	0	0	0	0	50	0	0	0	0	0	0	0	30	0	0	0	0	6	0	0	0	
23112	60 cân chì chuÏ	15	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23113	Nguy®t C½ Th¥nTßþng	20	0	0	0	0	0	30	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	
23114	Thiên Thøy HL	20	0	0	0	0	0	0	60	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	
23115	Ng÷c Giáng Sinh 	20	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	
23116	Ð£c thü Ngß¶i Tuyªt	20	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	
23117	70 cân chì chuÏ	15	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23118	Áo Tình Nhân NN	15	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	6	0	0	0	
23119	Khån ðính hôn	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
23120	NguyênTiêu S· Luy®n	20	0	0	0	0	0	0	30	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	
