14814	17128	4	590	1560
14814	17128	5	1190	1620
14814	17128	6	930	1360
14814	17128	7	570	1200
14814	17127	8	870	1000
14815	14497	1	510	320
14821	17164	1	2670	1240
14821	17164	2	2950	1220
14821	17165	3	2390	940
14821	17165	4	2050	1040
14821	17165	5	1550	1320
14821	17166	6	1930	580
14821	17166	7	1530	500
14821	17166	8	890	560
14821	17164	9	2330	1440
14821	17165	10	1130	1320
14821	17165	11	750	1480
14821	17166	12	530	760
14821	17166	13	630	440
14821	17165	14	1930	1340
14821	17166	15	710	1100
14821	17164	16	2870	560
14822	10228	1	550	520
14822	10228	2	1250	1360
14822	10228	3	1470	1060
14822	10229	4	1830	1340
14822	10229	5	2750	1360
14822	10229	6	2370	1400
14823	10230	1	510	500
14823	10230	2	1410	500
14823	10231	3	750	820
14823	10231	4	1650	840
14823	10235	5	130	1180
14823	10131	6	90	1200
14823	10131	7	210	1280
14824	46029	1	570	580
14824	46029	2	590	1400
14824	46029	3	1170	780
14824	46030	4	710	980
14824	46030	5	1250	1140
14824	46030	6	990	1480
14825	46089	1	1210	480
14825	46089	2	690	840
14825	46089	3	1230	1660
14825	46090	4	1230	1000
14825	46090	5	1030	2060
14825	46090	6	650	1340
14831	17123	1	3570	880
14831	17123	2	3210	900
14831	17123	3	2830	840
14831	17123	4	690	560
14831	17124	5	3090	560
14831	17124	6	2630	540
14831	17124	7	2330	840
14831	17124	8	1590	820
14831	17123	9	1390	560
14831	17123	10	1150	560
14831	17124	11	690	800
14831	17124	12	930	760
14831	12017	13	430	220
14831	12031	14	490	280
14831	12040	15	370	220
14831	12094	16	510	340
14831	11047	17	3910	500
14831	11045	18	3970	460
14831	11077	19	3970	540
14831	11020	20	3830	360
14831	17549	21	3790	320
14831	17549	22	3870	320
14831	17549	23	3910	580
14831	12040	24	3670	560
14831	17491	25	3590	560
14831	17491	26	3650	620
14831	12017	27	3630	500
14832	17262	1	570	500
14832	17262	2	2470	600
14832	17262	3	830	780
14832	17263	4	2950	580
14832	17263	5	3230	880
14832	17263	6	4330	760
14832	11021	7	4690	420
14832	11031	8	4750	440
14832	10233	9	4650	580
14832	10234	10	4590	560
14832	17487	11	4690	640
14832	17490	12	4510	560
14832	17015	13	4590	440
14832	10233	14	1850	620
14832	10234	15	1910	580
14832	11021	16	1690	440
14832	11031	17	1650	460
14833	17266	1	550	460
14833	17266	2	1110	540
14833	17267	3	1410	760
14833	17267	4	810	760
14835	17264	1	650	1020
14835	17264	2	630	1420
14835	17265	3	1150	960
14835	17265	4	1030	1400
14836	17268	1	2390	720
14836	17268	2	2050	600
14836	17268	3	1710	800
14836	17269	4	870	560
14836	17269	5	1190	800
14836	17269	6	2690	840
14836	17436	7	170	1160
14836	17436	8	310	1240
14836	17436	9	450	860
14836	17436	10	650	940
14836	12040	11	210	1140
14836	11050	12	3070	360
14836	17563	13	3150	340
14836	17563	14	3070	300
14836	12020	15	2850	380
14836	17491	16	2770	340
14836	17491	17	2770	400
14837	46031	1	1210	680
14837	46031	2	1270	1040
14837	46031	3	570	1400
14837	46032	4	670	940
14837	46032	5	490	480
14837	46032	6	890	1280
14838	46097	1	630	700
14838	46097	2	730	1140
14838	46097	3	1230	1240
14838	46098	4	1750	700
14838	46098	5	2090	1140
14838	46098	6	1690	1300
14842	17207	1	730	820
14842	17209	2	1850	800
14842	17210	3	2890	760
14843	17190	1	670	1060
14843	17208	2	1010	1440
14843	14027	3	70	120
14844	20001	1	270	320
14844	14066	2	390	380
14844	14200	3	310	380
14844	14009	4	510	480
14845	20001	1	410	320
14845	14058	2	450	420
14845	17046	3	30	100
14845	17208	4	350	400
14845	17208	5	490	480
14845	17208	6	230	480
14845	17208	7	290	520
14846	46081	1	690	640
14846	46081	2	2070	840
14846	46081	3	3090	660
14846	46082	4	2550	800
14846	46082	5	1610	820
14846	46082	6	1150	880
14851	17205	1	1010	600
14851	17205	2	1150	1560
14851	17206	3	1130	2720
14851	17205	4	730	2340
14851	17206	5	630	1800
14851	17206	6	1130	1040
14851	11065	7	430	320
14852	10135	1	1970	640
14852	10135	2	1830	1100
14852	10135	3	1330	1140
14852	10135	4	2030	1480
14852	10135	5	1970	2140
14852	10141	6	730	1760
14852	10141	7	630	680
14852	10141	8	610	1380
14852	10141	9	1090	1980
14852	10141	10	1530	1940
14861	17154	1	590	540
14861	17154	2	2490	580
14861	17154	3	2910	540
14861	17155	4	1390	920
14861	17155	5	2310	880
14861	17155	6	2710	880
14861	14045	7	1630	440
14861	14080	8	1670	480
14861	12017	9	1430	680
14861	14256	10	1590	540
14862	17156	1	2050	560
14862	17156	2	510	940
14862	17156	3	1990	980
14862	17157	4	1730	680
14862	17157	5	950	580
14862	17157	6	810	880
14862	17437	7	450	580
14862	17437	8	710	480
14862	17437	9	310	180
14862	14256	10	270	160
14862	17437	11	350	200
14871	10139	1	1310	860
14871	10139	2	1030	580
14871	10139	3	1590	540
14871	10139	4	1830	900
14871	10140	5	2870	520
14871	10140	6	3070	880
14871	10140	7	3570	940
14871	10140	8	1950	520
14871	11076	9	270	320
14871	12017	10	370	180
14871	14257	11	450	160
14872	10131	1	510	540
14872	10131	2	1830	600
14872	10131	3	2230	560
14872	10131	4	1870	960
14872	10136	5	2350	900
14872	10136	6	2790	880
14872	10136	7	3210	760
14872	10136	8	2830	500
14872	12116	9	3990	460
14873	12017	1	530	460
14873	12028	2	410	440
14873	14257	3	330	480
14873	14582	4	530	560
14873	14587	5	570	540
14873	14586	6	370	460
14873	11077	7	610	520
15000	13021	1	30	80
15000	17015	2	70	80
15000	13047	3	1630	2020
15000	26001	4	2210	1760
15000	10257	5	110	80
15000	17198	6	150	80
15000	13005	7	190	80
15000	10259	8	30	120
15000	26001	9	2270	1660
15000	16072	10	70	120
15000	16064	11	110	120
15001	17001	1	550	480
15001	17001	2	410	520
15001	16017	3	810	580
15001	16013	4	350	600
15001	11043	5	610	500
15001	11036	6	650	600
15001	17016	7	650	640
15001	17016	8	710	620
15001	17016	9	750	640
15001	17016	10	690	660
15001	15158	11	210	660
15001	15078	12	490	620
15001	15167	13	550	580
15001	15171	14	550	600
15001	12039	15	690	480
15001	14057	16	670	520
15001	11061	17	690	580
15001	11095	18	730	580
15001	11096	19	630	620
15001	11033	20	610	660
15001	14049	21	890	660
15002	12038	1	350	280
15002	17015	2	310	260
15002	17015	3	530	200
15002	16021	4	790	160
15002	14009	5	730	160
15003	17015	1	170	440
15003	17015	2	910	320
15011	11047	1	570	680
15011	11040	2	530	640
15011	11026	3	610	720
15011	11020	4	330	580
15011	11021	5	270	560
15011	17011	6	290	640
15011	17011	7	230	620
15011	17011	8	170	600
15011	17003	9	470	680
15011	17003	10	590	620
15011	17003	11	630	660
15011	17002	12	510	700
15011	17002	13	550	740
15011	17002	14	670	700
15011	17005	15	410	480
15011	17005	16	570	540
15011	17019	17	370	500
15011	15158	18	910	700
15011	11088	19	330	520
15011	11014	20	390	600
15011	11005	21	450	620
15011	11006	22	330	640
15011	11083	23	450	680
15011	11085	24	390	660
15012	11056	1	470	580
15012	16014	2	710	280
15012	10002	3	310	480
15012	10017	4	370	460
15012	10032	5	270	420
15012	12033	6	870	100
15012	15074	7	350	180
15012	38010	8	750	540
15013	11047	1	1050	760
15013	17316	2	1010	860
15013	17317	3	1070	900
15013	11034	4	1010	920
15013	12043	5	990	800
15013	12033	6	1090	780
15013	17316	7	910	740
15013	17316	8	950	720
15013	17316	9	990	700
15013	17316	10	1030	680
15013	17316	11	1070	660
15013	17179	12	190	1140
15013	17179	13	350	1220
15013	14009	14	1090	240
15013	17013	15	1330	840
15013	17013	16	890	1080
15013	30002	17	370	740
15013	14200	18	250	1100
15013	14092	19	310	1100
15013	14012	20	350	1000
15013	14314	21	290	1020
15013	11028	22	210	1200
15013	11042	23	150	1200
15013	11057	24	250	1260
15013	11047	25	350	1120
15013	11053	26	410	1080
15013	11034	27	350	1040
15013	11024	28	470	1120
15013	11050	29	470	1040
15014	17179	1	1130	440
15014	17179	2	1010	440
15014	14092	3	750	420
15014	14314	4	810	380
15014	14012	5	870	420
15014	15057	6	170	300
15014	11073	7	310	420
15014	11057	8	390	460
15014	11058	9	390	360
15014	14305	10	230	360
15014	11056	11	230	460
15021	17018	1	390	480
15021	17018	2	330	500
15021	17018	3	570	540
15021	17018	4	510	560
15021	17018	5	270	520
15021	17018	6	450	580
15021	14046	7	630	560
15021	15158	8	910	600
15021	17181	9	750	700
15022	14024	1	710	360
15022	17018	2	530	240
15022	17018	3	630	280
15022	14053	4	250	560
15022	14026	5	190	540
15022	14047	6	310	580
15022	15161	7	770	480
15022	13012	8	870	620
15023	17019	1	1210	680
15023	17019	2	850	920
15023	10087	3	550	980
15024	14352	1	1110	540
15024	16005	2	590	420
15024	38010	3	930	500
15025	28001	1	690	400
15031	15125	1	470	600
15031	11054	2	1350	340
15031	15108	3	1450	240
15031	15158	4	1490	440
15031	14261	5	1150	220
15031	16023	6	270	380
15031	16005	7	790	720
15031	11056	8	1190	880
15031	12043	9	1430	940
15031	12020	10	1430	860
15031	11089	11	750	360
15031	17351	12	790	320
15031	17351	13	670	360
15031	11056	14	910	340
15031	17033	15	990	340
15031	17033	16	950	300
15031	12043	17	990	420
15031	16042	18	1530	560
15031	11020	19	1490	860
15031	14183	20	1550	860
15031	14321	21	1450	900
15101	11054	1	290	360
15102	15061	1	290	360
15102	20001	2	250	340
15102	11034	3	370	380
15102	14183	4	430	380
15102	14315	5	490	400
15102	11057	6	430	460
15102	14316	7	470	440
15102	17159	8	270	500
15103	12033	1	410	320
15103	12043	2	290	380
15103	12020	3	550	300
15103	14009	4	490	440
15103	14054	5	430	440
15103	11034	6	530	420
15103	11067	7	450	400
15104	12049	1	490	300
15104	12053	2	550	320
15104	12014	3	290	380
15104	12037	4	250	420
15104	12043	5	590	360
15131	12014	1	350	300
15132	15086	1	290	380
15132	14286	2	490	320
15132	12033	3	570	360
15133	15122	1	290	320
15133	15108	2	510	380
15133	34002	3	430	200
15134	15079	1	570	340
15134	14321	2	510	280
15134	14320	3	470	300
15134	14313	4	450	320
15134	11058	5	430	360
15135	11188	1	270	300
15135	11037	2	330	360
15136	11026	1	530	360
15136	11176	2	390	340
15171	15095	1	370	340
15172	11071	1	470	380
15173	15042	1	550	400
15173	15190	2	450	340
15173	17034	3	370	380
15173	17038	4	430	420
15173	17037	5	490	380
15173	19031	6	150	220
15174	12037	1	570	380
15174	15171	2	470	340
15201	16010	1	310	340
15202	16009	1	290	340
15221	16007	1	290	300
15241	16001	1	350	400
15241	15089	2	550	420
15241	14322	3	590	480
15242	16015	1	490	380
15242	15042	2	150	480
15242	15031	3	310	420
15242	15104	4	270	480
15242	15134	5	350	480
15243	16016	1	490	400
15243	14124	2	590	220
15261	16011	1	430	240
15262	16012	1	430	240
15301	14057	1	290	340
15301	12037	2	270	480
15301	17014	3	390	520
15301	11056	4	590	360
15301	17004	5	490	580
15301	17004	6	790	440
15301	17019	7	690	400
15301	20001	8	150	380
15301	12033	9	370	300
15302	14031	1	570	320
15302	17018	2	230	360
15302	17018	3	130	400
15302	14122	4	590	420
15302	17018	5	490	460
15302	17018	6	390	500
15302	14431	7	330	320
15302	13009	8	390	420
15303	17018	1	250	460
15303	17018	2	330	500
15303	17018	3	430	520
15303	17018	4	450	340
15303	17018	5	530	380
15303	17018	6	610	420
15303	15127	7	370	400
15304	14009	1	330	320
15304	14012	2	450	340
15304	17219	3	590	340
15304	17219	4	690	380
15304	17219	5	790	420
15304	17219	6	270	500
15304	17219	7	390	560
15304	17219	8	490	600
15304	18007	9	110	120
15304	11034	10	490	420
15304	17219	11	530	500
15304	14328	12	570	480
15304	11056	13	430	460
15306	12033	1	330	400
15306	12043	2	290	420
15306	12020	3	470	420
15306	12037	4	510	360
15306	12039	5	530	520
15307	17179	1	590	440
15307	17179	2	490	480
15307	17179	3	390	520
15307	11162	4	350	320
15307	11172	5	250	360
15307	17179	6	150	400
15307	11045	7	570	340
15307	11037	8	410	380
15307	11136	9	190	460
15307	14323	10	270	500
15307	14518	11	390	420
15307	11020	12	470	340
15401	14006	1	510	260
15401	17057	2	510	300
15401	17057	3	610	280
15401	17057	4	270	360
15401	17057	5	770	240
15402	14125	1	390	380
15402	17097	2	330	380
15402	17097	3	570	420
15402	17097	4	830	440
15402	17097	5	1370	500
15402	17097	6	1090	460
15403	11021	1	910	560
15403	17184	2	850	540
15403	17184	3	970	580
15403	11020	4	790	580
15404	11108	1	1390	340
15404	14488	2	1470	420
15404	12049	3	1310	340
15411	10107	1	350	300
15411	10108	2	410	280
15412	10212	1	1210	860
15412	10211	2	590	840
15412	10128	3	910	600
15414	10109	1	350	400
15414	10128	2	450	380
15414	10128	3	510	400
15414	10128	4	570	420
15414	10128	5	290	440
15414	10128	6	350	460
15414	10128	7	410	480
15414	15160	8	690	440
15415	10128	1	570	660
15415	10211	2	430	460
15415	10211	3	1150	500
15415	10212	4	870	760
15415	10212	5	1250	840
15415	10128	6	290	320
15415	11056	7	230	940
15415	14063	8	350	960
15415	14090	9	390	1020
15421	14062	1	1050	980
15421	13012	2	1530	780
15423	10138	1	1990	620
15423	10138	2	1650	1140
15423	10138	3	1930	1600
15423	10138	4	750	2000
15423	10153	5	670	1500
15423	10153	6	1350	1720
15423	10153	7	450	480
15423	10153	8	1450	600
15423	13012	9	2230	2300
15423	12082	10	350	900
15423	11034	11	430	860
15424	13087	1	2110	1120
15424	13086	2	2010	1180
15424	13016	3	2170	1020
15424	11034	4	1910	940
15424	11071	5	1830	1080
15424	11016	6	2050	860
15424	10129	7	1130	860
15424	10134	8	770	760
15424	10129	9	1330	540
15424	10134	10	1570	880
15424	17219	11	230	220
15424	11034	12	290	240
15424	11071	13	190	280
15424	11016	14	370	420
15424	13016	15	310	340
15424	11047	16	2290	360
15424	13016	17	1970	480
15424	13005	18	1970	560
15424	13003	19	1890	460
15431	14078	1	550	240
15431	15108	2	510	280
15431	14248	3	570	300
15431	14248	4	610	280
15431	14248	5	490	220
15431	14248	6	450	260
15433	10168	1	1150	840
15433	10168	2	550	1520
15433	10049	3	890	1580
15433	14235	4	1090	1380
15433	14047	5	1130	1720
15433	14026	6	1230	1680
15433	14078	7	1310	1860
15433	14248	8	1410	1820
15433	14248	9	1190	1840
15433	14248	10	1350	1700
15434	15166	1	410	240
15435	14240	1	390	400
15435	11045	2	530	400
15435	11037	3	590	440
15435	17076	4	950	2180
15435	17076	5	870	2300
15435	13002	6	970	2260
15435	17076	7	1150	2220
15435	17076	8	1070	2180
15435	13016	9	1090	2220
15435	11047	10	750	2080
15435	17508	11	750	2040
15435	17508	12	810	2080
15435	14349	13	630	2180
15435	14323	14	590	2180
15435	14324	15	650	2220
15435	13100	16	930	2360
15436	11073	1	350	320
15441	10047	1	290	380
15441	10047	2	510	480
15442	10047	1	770	1220
15442	10047	2	1630	1660
15442	10188	3	950	1660
15442	10188	4	1930	2140
15442	10188	5	630	740
15442	17019	6	1890	620
15443	14031	1	370	420
15443	11067	2	590	500
15444	11034	1	550	340
15444	14108	2	630	320
15445	46005	1	590	560
15445	46005	2	1550	800
15445	46005	3	1050	920
15445	46006	4	630	920
15445	46006	5	1130	560
15445	46006	6	1970	660
15451	11047	1	130	220
15451	11050	2	270	140
15451	11177	3	130	220
15451	26022	4	610	580
15451	26023	5	1030	880
15451	26024	6	1410	1220
15451	26010	7	1870	1600
15451	26011	8	2190	1880
15452	17089	1	1010	2020
15452	17089	2	610	1660
15452	17089	3	570	1060
15452	17019	4	1110	1500
15452	11162	5	870	1260
15452	11047	6	810	1200
15452	13016	7	730	700
15452	13044	8	1090	620
15453	13117	1	450	380
15453	13116	2	350	460
15453	13005	3	430	520
15453	13016	4	370	400
15453	13062	5	530	400
15453	13017	6	590	420
15453	13008	7	650	440
15453	13008	8	530	480
15454	13101	1	710	400
15454	13068	2	430	360
15454	13008	3	210	340
15454	13016	4	390	420
15454	20001	5	490	460
15454	13044	6	530	440
15454	13044	7	450	480
15455	17089	1	470	960
15455	17088	2	1170	1000
15455	17088	3	530	560
15455	17089	4	910	560
15455	17088	5	790	920
15455	17182	6	1230	560
15455	13014	7	1370	440
15455	14031	8	1210	440
15455	14352	9	1150	480
15455	14287	10	1310	360
15455	14288	11	1450	360
15455	14289	12	1330	520
15455	14290	13	1470	480
15456	17019	1	570	660
15456	17019	2	1230	1020
15456	17090	3	590	980
15456	17090	4	1230	600
15456	17090	5	910	920
15456	13102	6	290	240
15456	17568	7	230	260
15456	17568	8	350	200
15456	11045	9	490	320
15456	17016	10	470	440
15456	17016	11	410	500
15456	17016	12	550	380
15456	13116	13	550	220
15456	13104	14	410	180
15456	13101	15	470	200
15456	13044	16	370	460
15456	13044	17	510	480
15456	13044	18	610	420
15456	13016	19	1090	760
15456	13010	20	1130	680
15456	13003	21	1130	840
15456	11034	22	1330	760
15456	11071	23	1290	840
15456	11038	24	1290	680
15457	17185	1	570	1080
15457	17196	2	1030	1000
15457	17185	3	570	1540
15457	17196	4	1090	1480
15457	13016	5	1010	3000
15457	13018	6	910	2780
15457	13017	7	1110	2940
15457	13003	8	910	2860
15457	13010	9	1130	2860
15457	13047	10	930	2940
15457	13020	11	1130	2780
15457	13044	12	1010	2720
15457	13005	13	1150	2940
15457	13008	14	890	2940
15457	17064	15	850	2800
15457	17064	16	810	2860
15457	40053	17	410	440
15457	13044	18	470	480
15457	13044	19	370	480
15457	11036	20	430	540
15457	17617	21	370	560
15457	17617	22	490	560
15457	30009	23	390	640
15457	30009	24	470	640
15458	13010	1	430	460
15459	13003	1	510	400
15459	17064	2	390	380
15459	17064	3	330	400
15459	17064	4	270	420
15459	17064	5	210	440
15460	13016	1	310	340
15460	13005	2	270	500
15460	13008	3	390	540
15460	13018	4	690	400
15460	13030	5	590	360
15460	13087	6	470	460
15460	13002	7	650	540
15460	13015	8	790	440
15460	13062	9	490	580
15460	13112	10	550	460
15461	11034	1	250	360
15461	11034	2	410	400
15461	13016	3	590	480
15461	13112	4	550	440
15461	13010	5	610	440
15461	13005	6	490	460
15461	13003	7	550	400
15461	11071	8	410	340
15461	11016	9	330	420
15461	10141	10	410	220
15461	10141	11	330	260
15461	10141	12	250	300
15461	10141	13	170	340
15462	13003	1	510	800
15462	17064	2	430	820
15462	17064	3	470	840
15462	17064	4	510	860
15462	13008	5	310	820
15462	13003	6	410	820
15462	11047	7	210	140
15462	11050	8	250	180
15462	13003	9	330	380
15463	13016	1	490	220
15463	13005	2	430	200
15463	13008	3	490	300
15463	13017	4	430	280
15463	13021	5	370	240
15463	13044	6	370	160
15463	11047	7	690	320
15463	11034	8	770	280
15463	11024	9	750	360
15463	11050	10	690	420
15463	17553	11	830	340
15463	17553	12	770	440
15463	13017	13	1550	1280
15463	13008	14	1650	1380
15463	11034	15	1650	1280
15463	11024	16	1550	1400
15463	11050	17	1550	1180
15463	17534	18	1450	1280
15463	13129	19	2250	1220
15463	13008	20	2250	1320
15463	11050	21	1170	740
15463	17553	22	1110	660
15463	17553	23	1110	840
15463	13129	24	1050	740
15463	11024	25	1550	760
15463	11034	26	2090	780
15463	17534	27	2030	720
15463	17534	28	2030	860
15463	17534	29	1490	720
15463	17534	30	1490	840
15463	13129	31	1410	780
15463	13129	32	1970	780
15463	13016	33	310	200
15463	13044	34	250	320
15463	13008	35	330	260
15464	13063	1	590	340
15464	40053	2	430	420
15471	14244	1	530	920
15471	10092	2	550	920
15471	15205	3	1190	480
15471	17065	4	1250	600
15471	17092	5	1350	640
15471	17092	6	1170	700
15471	17065	7	1270	780
15471	17065	8	1390	760
15471	14410	9	1330	700
15471	14411	10	1250	700
15471	14412	11	1330	780
15471	14413	12	1250	780
15472	15022	1	530	360
15472	14155	2	390	400
15472	14192	3	450	440
15472	14193	4	310	400
15481	13008	1	710	480
15481	13028	2	1230	1080
15481	14246	3	1090	380
15481	10180	4	1010	380
15481	10180	5	1050	420
15481	10180	6	1150	1060
15481	10180	7	1290	1040
15481	10180	8	650	500
15481	10180	9	710	520
15481	14246	10	670	440
15481	14246	11	770	500
15481	14246	12	1210	1020
15491	17018	1	410	560
15491	17018	2	570	400
15491	17018	3	870	460
15491	17018	4	270	860
15491	13002	5	1110	240
15491	20001	6	1270	220
15491	20001	7	1350	220
15491	20001	8	1310	180
15491	13006	9	1190	220
15491	17018	10	670	160
15491	17018	11	830	160
15492	13016	1	1470	1720
15492	13005	2	1550	1720
15492	13017	3	1390	1740
15492	13047	4	1350	1780
15492	11179	5	890	2260
15492	17054	6	830	2220
15492	17054	7	830	2300
15492	11173	8	510	1780
15492	17225	9	470	1720
15492	17225	10	550	1720
15492	11028	11	2110	740
15492	17263	12	2070	700
15492	17263	13	2150	700
15492	11038	14	590	480
15492	11022	15	530	500
15492	43041	16	690	480
15492	43041	17	490	580
15492	13003	18	690	620
15492	13005	19	630	640
15492	13016	20	830	460
15492	13044	21	890	460
15494	13016	1	890	420
15494	13008	2	990	480
15494	13003	3	510	420
15494	13005	4	410	460
15494	13017	5	290	520
15494	13027	6	850	680
15494	13028	7	750	740
15494	13047	8	630	800
15494	13010	9	950	640
15501	20001	1	290	1200
15501	20002	2	210	340
15501	20002	3	1050	2460
15501	25048	4	210	440
15501	25048	5	390	560
15501	25048	6	490	560
15501	25048	7	1430	2480
15501	25048	8	1510	2400
15501	25048	9	230	980
15501	12043	10	290	900
15501	18007	11	370	900
15501	17147	12	750	300
15501	11001	13	330	320
15501	17147	14	390	260
15501	17147	15	290	300
15501	17147	16	330	280
15501	11060	17	410	280
15501	12014	18	390	400
15501	12039	19	330	440
15501	11014	20	290	340
15501	11005	21	370	300
15501	17147	22	510	280
15501	11006	23	550	280
15501	17147	24	570	320
15501	12037	25	490	420
15502	20002	1	1130	260
15502	20001	2	1030	1840
15503	20002	1	250	1180
15503	20001	2	2310	1160
15504	20002	1	1270	280
15505	20001	1	1450	280
15505	14305	2	1150	280
15505	11020	3	1250	380
15505	11058	4	1270	240
15505	11057	5	1330	280
15505	14183	6	1370	340
15505	14320	7	1070	340
15505	14321	8	1090	420
15505	17125	9	1170	460
15506	20002	1	1050	420
15506	20001	2	2290	2440
15506	15103	3	2290	2180
15506	12033	4	2150	2260
15506	12043	5	2050	2240
15506	12027	6	2190	2340
15506	12020	7	2090	2300
15506	17091	8	1950	2240
15506	17091	9	2010	2300
15506	17091	10	2070	2360
15506	17091	11	2170	2420
15507	20002	1	1550	500
15507	20001	2	230	1200
15507	20001	3	2310	1160
15507	11054	4	1490	540
15507	11019	5	2250	900
15507	14225	6	910	100
15507	15104	7	1010	100
15508	20002	1	210	1140
15508	20002	2	1230	1820
15509	20002	1	1370	1160
15509	20002	2	150	1740
15510	20001	1	230	1200
15510	20002	2	2310	1160
15510	11054	3	1310	1640
15510	14318	4	2270	880
15510	14319	5	2110	860
15510	14315	6	2130	920
15510	14316	7	2170	980
15510	14303	8	2250	1000
15510	14304	9	2330	980
15510	10019	10	330	880
15510	17103	11	630	960
15510	14225	12	1270	600
15511	20002	1	470	520
15512	20002	1	390	500
15513	20002	1	390	500
15514	20002	1	430	220
15515	20002	1	410	220
15516	20002	1	390	200
15517	20001	1	590	500
15517	12030	2	570	240
15517	11110	3	310	200
15518	20002	1	310	220
15518	10104	2	310	460
15518	10105	3	470	460
15518	11054	4	790	100
15521	20001	1	1550	280
15521	20001	2	1310	1820
15521	20001	3	230	1840
15521	20001	4	2290	260
15521	24001	5	1190	1020
15521	10015	6	2030	1100
15521	10016	7	2090	1140
15521	10074	8	2170	1340
15521	10074	9	2150	1100
15521	10074	10	2010	1340
15521	10017	11	2090	1640
15521	10032	12	2030	1660
15521	10109	13	2150	1660
15521	11036	14	2090	1460
15521	11040	15	2150	1460
15521	11042	16	2030	1460
15522	20001	1	2290	500
15522	24001	2	1250	340
15522	25047	3	1330	600
15522	25047	4	1970	280
15522	25047	5	2290	300
15523	20001	1	410	1060
15524	20001	1	1870	460
15524	20002	2	1690	1060
15524	24001	3	1250	1000
15524	10023	4	390	1000
15524	10024	5	390	1080
15524	10074	6	550	980
15524	10074	7	610	1040
15524	10074	8	550	1080
15524	35025	9	2230	300
15524	35020	10	1990	280
15525	20002	1	170	500
15525	24001	2	390	520
15526	20002	1	150	500
15526	25047	2	610	500
15527	20002	1	630	500
15528	20001	1	230	460
15529	20002	1	610	300
15529	12033	2	530	320
15541	20001	1	3130	920
15541	20001	2	1930	240
15541	20002	3	350	1040
15541	24001	4	1250	1000
15541	14344	5	2110	340
15541	14330	6	2030	380
15541	14328	7	1970	460
15541	14078	8	2190	380
15541	14026	9	2250	460
15542	20002	1	330	2980
15542	20002	2	2330	900
15542	24001	3	1150	2900
15543	20002	1	2970	360
15543	24001	2	2810	1540
15543	15103	3	3950	1600
15543	11036	4	4150	1640
15545	20001	1	650	1840
15545	20002	2	1410	1840
15545	24001	3	1390	1100
15545	14024	4	250	1760
15545	12014	5	430	1560
15546	20002	1	610	240
15547	20002	1	190	480
15548	20001	1	630	340
15548	25071	2	170	340
15548	25071	3	410	200
15548	25071	4	310	380
15549	20002	1	630	340
15549	25071	2	450	480
15549	25071	3	150	340
15549	14069	4	250	340
15550	20002	1	190	440
15550	14056	2	2070	1980
15550	14053	3	2070	2180
15551	20002	1	430	440
15552	20002	1	630	520
15553	20001	1	150	260
15553	14069	2	3750	1120
15553	14348	3	3750	1420
15554	20001	1	210	320
15554	14283	2	3410	1620
15554	11056	3	3350	1660
15554	14031	4	3670	1660
15555	20002	1	630	240
15561	13012	1	1590	680
15561	14275	2	1490	380
15562	24001	1	630	520
15562	10216	2	810	640
15563	20002	1	2150	1020
15563	20001	2	1490	320
15564	20002	1	170	500
15564	25071	2	250	280
15564	25071	3	590	520
15564	25071	4	490	520
15565	20001	1	630	240
15565	25071	2	290	260
15565	25071	3	230	340
15566	20001	1	1270	240
15567	17151	1	250	240
15567	14351	2	430	240
15568	20002	1	1430	320
15568	20001	2	1490	1840
15568	14348	3	1170	280
15568	11084	4	1290	560
15568	14332	5	1110	1800
15569	24001	1	2070	1100
15569	20001	2	3130	900
15569	14335	3	3030	940
15570	20002	1	210	240
15570	25071	2	170	500
15570	25071	3	150	400
15570	25071	4	570	240
15571	20001	1	670	1180
15571	25071	2	190	1180
15571	25071	3	270	1200
15571	25071	4	650	960
15571	13012	5	310	1000
15571	14275	6	250	1020
15571	14276	7	350	940
15571	14070	8	370	1040
15581	11034	1	2230	2420
15581	17268	2	2330	2440
15581	17268	3	2210	2520
15581	13010	4	2070	2300
15581	13044	5	1990	2280
15581	13005	6	2090	2200
15581	13044	7	2030	2140
15581	13044	8	2150	2140
15582	11072	1	570	1020
15582	14324	2	490	960
15582	14323	3	490	1060
15582	13005	4	370	340
15582	11013	5	590	360
15582	11130	6	670	320
15582	11132	7	650	380
15582	13063	8	1290	1580
15582	40053	9	1350	1660
15582	40053	10	1230	1660
15582	11215	11	370	360
15582	11216	12	330	320
15582	11007	13	330	420
15582	17617	14	270	300
15582	17617	15	270	360
15582	17617	16	270	420
15582	11215	17	1610	2940
15582	11216	18	1670	2880
15582	11007	19	1670	2980
15582	17617	20	1730	2840
15582	17617	21	1730	2920
15582	17617	22	1730	3000
15582	13063	23	1550	2940
15582	40053	24	1490	2920
15582	40053	25	1490	3000
15582	11036	26	1950	2940
15582	17617	27	1990	2900
15582	17617	28	2010	2940
15582	17617	29	1990	2980
15582	30009	30	2070	2880
15582	30009	31	2090	2940
15582	30009	32	2070	2980
15582	40053	33	2170	2940
15582	13044	34	2190	2880
15582	13044	35	2230	2940
15582	13044	36	2190	2980
15582	13044	37	2250	2880
15582	13044	38	2250	2980
15591	20001	1	3990	580
15591	20001	2	4830	3140
15591	20001	3	1970	1520
15591	17084	4	3850	300
15591	14332	5	3890	280
15591	14349	6	3930	320
15591	14348	7	3950	360
15591	14340	8	3810	320
